i,time,level,isHigh,tf,mid,atr15,atr1
12323,2025-07-04 12:15:00,108877.04,False,H1,108888.47,159.75857142857316,334.4042857142849
12338,2025-07-04 16:00:00,107513.21,False,H4,107490.63,312.7907142857148,402.85499999999695
12342,2025-07-04 17:00:00,107794.51,True,H1,107780.31,332.27000000000095,405.5242857142834
12352,2025-07-04 19:30:00,107513.21,False,H4,107527.73,235.55214285714464,415.28071428571377
12359,2025-07-04 21:15:00,107865.86,True,H1,107889.86,182.51000000000099,412.24928571428507
12361,2025-07-04 21:45:00,107975.31,True,H4,107965.78,179.682857142858,412.24928571428507
12375,2025-07-05 01:15:00,107987.19,False,H1,107999.09,155.6085714285717,424.3478571428568
12378,2025-07-05 02:00:00,107938.07,False,H1,107957.5,145.08071428571358,423.07142857142753
12382,2025-07-05 03:00:00,108157.68,True,H1,108166.07,152.9199999999972,373.7949999999993
12384,2025-07-05 03:30:00,108157.68,True,H1,108177.26,161.85857142856963,373.7949999999993
12397,2025-07-05 06:45:00,108333.26,True,H4,108317.77,141.7100000000012,327.78785714285704
12400,2025-07-05 07:30:00,108097.99,False,H1,108115.2,137.84785714285994,324.68714285714253
12407,2025-07-05 09:15:00,107973.96,False,H1,107982.13,112.78428571428542,299.1235714285701
12411,2025-07-05 10:15:00,108192.13,True,H1,108181.94,111.97928571428513,284.02214285714166
12424,2025-07-05 13:30:00,108216.75,True,H1,108223.82,101.46071428571511,246.89357142857003
12432,2025-07-05 15:30:00,108130.89,False,H1,108139.28,91.29642857142608,223.8449999999991
12435,2025-07-05 16:15:00,108017.22,False,H4,108021.16,92.40785714285552,216.5728571428564
12468,2025-07-06 00:30:00,108288.76,True,H4,108285.95,84.58499999999705,168.1685714285673
12484,2025-07-06 04:30:00,108059.69,False,H4,108054.44,84.3135714285714,166.3799999999953
12506,2025-07-06 10:00:00,107969.95,False,H4,107966.56,75.9721428571429,169.1907142857131
12515,2025-07-06 12:15:00,108135.49,True,H1,108125.28,91.43000000000237,177.7828571428576
12549,2025-07-06 20:45:00,108676.57,True,H1,108697.18,195.3350000000012,348.5557142857163
12560,2025-07-06 23:30:00,109214.3,False,H1,109195.97,266.3799999999995,434.26928571428806
12562,2025-07-07 00:00:00,109329.49,True,H1,109310.41,275.240714285714,446.4564285714317
12566,2025-07-07 01:00:00,108810.12,False,H1,108788.4,234.38000000000153,468.75500000000255
12576,2025-07-07 03:30:00,109574.47,True,H1,109565.63,211.12285714286034,448.45857142857443
12578,2025-07-07 04:00:00,109379.12,False,H1,109360.97,198.76642857143244,439.9464285714317
12583,2025-07-07 05:15:00,109143.14,False,H1,109149.23,175.97642857143052,430.63928571428966
12599,2025-07-07 09:15:00,108883.89,False,H1,108896.8,169.88571428571387,420.14857142857363
12603,2025-07-07 10:15:00,108793.32,False,H1,108774.69,164.7728571428566,415.2592857142871
12609,2025-07-07 11:45:00,108679.24,False,H4,108686.1,161.5850000000012,357.96428571428675
12614,2025-07-07 13:00:00,108319.83,False,H1,108297.6,164.16285714285706,376.96428571428675
12623,2025-07-07 15:15:00,108582.2,False,H4,108584.4,315.90357142857204,389.22857142857123
12633,2025-07-07 17:45:00,107976.57,False,H4,107957.4,299.92071428571217,410.7564285714273
12640,2025-07-07 19:30:00,108125.74,True,H1,108143.92,305.451428571427,440.41499999999877
12642,2025-07-07 20:00:00,107996.48,False,H1,108018.9,269.53571428571223,431.6407142857123
12649,2025-07-07 21:45:00,108188.98,True,H1,108201.48,211.82999999999862,433.72571428571246
12655,2025-07-07 23:15:00,108229.75,True,H1,108218.14,177.6349999999989,434.4578571428553
12661,2025-07-08 00:45:00,108346.18,True,H4,108328.21,186.33642857143008,441.6435714285711
12662,2025-07-08 01:00:00,108207.15,False,H1,108183.38,174.88571428571595,467.88214285714326
12666,2025-07-08 02:00:00,107697.95,False,H1,107678.36,197.95642857143062,478.7357142857145
12670,2025-07-08 03:00:00,107798.06,False,H4,107811.51,244.08857142857283,461.3885714285716
12672,2025-07-08 03:30:00,107979.67,True,H1,107969.97,250.81071428571678,461.3885714285716
12678,2025-07-08 05:00:00,108070.78,True,H1,108048.27,193.05357142857142,419.1578571428576
12682,2025-07-08 06:00:00,108260.63,True,H1,108268.68,134.5550000000003,393.40000000000146
12688,2025-07-08 07:30:00,108416.47,True,H1,108437.66,131.44000000000025,373.5457142857153
12698,2025-07-08 10:00:00,108526.76,True,H4,108542.14,126.1685714285725,359.702142857144
12714,2025-07-08 14:00:00,108672.55,False,H1,108658.93,202.4428571428559,406.62285714285724
12730,2025-07-08 18:00:00,109126.92,True,H1,109133.82,311.2042857142868,404.15000000000043
12738,2025-07-08 20:00:00,108742.77,False,H1,108746.5,226.8057142857142,422.3042857142843
12755,2025-07-09 00:15:00,108825.15,False,H1,108819.78,131.92928571428533,392.1578571428566
12759,2025-07-09 01:15:00,108792.13,False,H1,108812.23,142.09928571428358,403.9849999999985
12763,2025-07-09 02:15:00,108736.99,False,H1,108734.74,144.53999999999672,402.34071428571355
12770,2025-07-09 04:00:00,108347.83,False,H4,108355.94,142.13142857142626,342.78428571428543
12774,2025-07-09 05:00:00,108597.81,True,H1,108577.1,120.0142857142855,351.5699999999987
12789,2025-07-09 08:45:00,108692.34,False,H1,108694.04,149.576428571427,293.960714285712
12794,2025-07-09 10:00:00,108810.04,True,H1,108812.26,115.27928571428389,269.9585714285692
12826,2025-07-09 18:00:00,109471.49,True,H1,109474.08,257.239285714283,411.9285714285673
12842,2025-07-09 22:00:00,111255.62,True,H1,111278.98,513.5807142857126,708.4971428571381
12844,2025-07-09 22:30:00,111255.62,True,H1,111277.17,522.9149999999967,708.4971428571381
12847,2025-07-09 23:15:00,111419.18,True,H1,111408.05,368.57857142856665,715.6092857142814
12858,2025-07-10 02:00:00,111339.44,True,H1,111331.1,186.48357142857276,741.8192857142827
12862,2025-07-10 03:00:00,111092.09,False,H1,111092.24,187.6457142857159,712.0207142857107
12874,2025-07-10 06:00:00,111145.78,True,H1,111111.83,130.89500000000095,631.8614285714264
12882,2025-07-10 08:00:00,111099.84,False,H1,111099.46,154.30285714285856,612.0835714285703
12887,2025-07-10 09:15:00,111092.83,False,H1,111105.96,160.28571428571533,447.77714285714217
12896,2025-07-10 11:30:00,111087.13,True,H1,111087.31,151.06785714285797,334.7685714285711
12901,2025-07-10 12:45:00,110834.99,False,H4,110851.58,153.37000000000054,311.22785714285834
12911,2025-07-10 15:15:00,111326.71,True,H1,111327.53,320.20642857142747,345.0464285714292
12943,2025-07-10 23:15:00,115668.8,False,H1,115677.89,641.5785714285709,867.0814285714275
12965,2025-07-11 04:45:00,116935.8,True,H4,116887.33,270.15785714285965,985.1957142857136
12977,2025-07-11 07:45:00,117549.45,False,H1,117526.07,430.0185714285731,987.5092857142871
12983,2025-07-11 09:15:00,118126.36,True,H1,118143.11,332.82214285714355,1007.6707142857152
12985,2025-07-11 09:45:00,118437.58,True,H4,118453.99,343.6242857142861,1007.6707142857152
13008,2025-07-11 15:30:00,117370.26,False,H1,117417.57,433.2428571428588,826.1521428571463
13014,2025-07-11 17:00:00,117473.22,True,H1,117499.77,498.97642857142847,803.1157142857161
13022,2025-07-11 19:00:00,117744.89,True,H1,117714.42,397.97142857142796,744.1878571428596
13030,2025-07-11 21:00:00,117613.09,False,H1,117611.65,286.6242857142861,702.7292857142872
13034,2025-07-11 22:00:00,117409.83,False,H1,117448.97,272.55642857142914,697.2235714285728
13036,2025-07-11 22:30:00,117409.83,False,H1,117369.49,296.5464285714292,697.2235714285728
13038,2025-07-11 23:00:00,117615.19,True,H1,117635.26,280.6107142857145,640.3828571428583
13047,2025-07-12 01:15:00,117612.98,True,H1,117644.5,240.0657142857121,623.1471428571438
13051,2025-07-12 02:15:00,117655.61,True,H1,117687.92,185.79428571428434,602.3350000000012
13055,2025-07-12 03:15:00,117776.59,True,H1,117803.6,182.00571428571544,555.6185714285717
13057,2025-07-12 03:45:00,117776.59,True,H1,117757.83,181.98785714285728,555.6185714285717
13059,2025-07-12 04:15:00,117844.86,True,H4,117843.61,160.6271428571438,522.2657142857144
13066,2025-07-12 06:00:00,117699.78,True,H1,117689.83,157.4300000000003,411.07999999999964
13079,2025-07-12 09:15:00,117928.27,True,H1,117940.78,167.07142857142858,362.3664285714279
13091,2025-07-12 12:15:00,117589.6,False,H4,117610.86,183.39285714285506,357.76285714285666
13099,2025-07-12 14:15:00,117589.6,False,H4,117586.11,238.82071428571155,357.98857142857116
13103,2025-07-12 15:15:00,117225.67,False,H1,117241.38,238.9971428571402,377.87714285714276
13122,2025-07-12 20:00:00,117399.68,False,H1,117399.04,152.41071428570908,396.8735714285701
13125,2025-07-12 20:45:00,116956.24,False,H4,116964.68,149.96142857142382,396.8735714285701
13128,2025-07-12 21:30:00,117517.51,True,H1,117503.78,179.66999999999618,404.5707142857126
13134,2025-07-12 23:00:00,117239.77,False,H1,117219.85,185.7607142857118,402.92499999999774
13156,2025-07-13 04:30:00,117786.98,True,H4,117766.65,147.92642857142866,360.4971428571392
13171,2025-07-13 08:15:00,117769.83,False,H1,117772.35,114.04571428571424,322.1071428571387
13196,2025-07-13 14:30:00,118712.14,True,H1,118694.3,330.0271428571432,403.9185714285673
13205,2025-07-13 16:45:00,118462.6,False,H1,118466.74,380.6750000000008,419.3321428571383
13212,2025-07-13 18:30:00,118799.4,True,H1,118815.21,251.71499999999963,454.53357142856737
13214,2025-07-13 19:00:00,118998.8,True,H1,118994.08,239.1321428571412,480.98928571428195
13216,2025-07-13 19:30:00,118998.8,True,H1,119015.75,258.27499999999833,480.98928571428195
13226,2025-07-13 22:00:00,118308.99,False,H4,118333.95,299.91142857142717,550.9971428571401
13235,2025-07-14 00:15:00,119149.8,True,H1,119132.65,320.0157142857123,628.768571428569
13236,2025-07-14 00:30:00,119305.36,True,H4,119316.82,330.2092857142842,628.768571428569
13239,2025-07-14 01:15:00,118852.19,False,H1,118852.64,316.86357142857116,629.1171428571407
13254,2025-07-14 05:00:00,121371.19,True,H1,121406.68,497.4085714285684,818.9435714285688
13270,2025-07-14 09:00:00,122253.1,False,H1,122211.04,383.67571428571057,872.1814285714261
13275,2025-07-14 10:15:00,121822.06,False,H1,121853.31,364.0099999999979,868.7435714285685
13277,2025-07-14 10:45:00,121822.06,False,H1,121837.32,355.14999999999833,868.7435714285685
13278,2025-07-14 11:00:00,121557.33,False,H1,121605.47,303.2285714285691,866.874285714284
13285,2025-07-14 12:45:00,121838.55,True,H1,121821.12,290.1285714285727,867.0942857142842
13286,2025-07-14 13:00:00,121835.45,True,H1,121789.4,280.490714285716,876.124999999998
13293,2025-07-14 14:45:00,121081.3,False,H1,121080.97,440.97357142857385,932.6957142857126
13306,2025-07-14 18:00:00,119694.85,False,H1,119726.12,496.5171428571422,899.7578571428551
13323,2025-07-14 22:15:00,120249.09,True,H1,120258.65,338.00285714285775,797.1878571428554
13333,2025-07-15 00:45:00,119455.91,False,H4,119456.9,279.7099999999981,793.4364285714265
13351,2025-07-15 05:15:00,117460.15,True,H1,117463.9,524.0114285714319,836.1492857142833
13356,2025-07-15 06:30:00,116914.14,False,H1,116940.35,470.9521428571471,799.7571428571412
13361,2025-07-15 07:45:00,116745.73,False,H4,116699.51,376.71928571428725,811.3778571428556
13368,2025-07-15 09:30:00,116800.61,True,H1,116792.97,325.3478571428558,814.0499999999987
13376,2025-07-15 11:30:00,116668.68,False,H1,116623.76,305.7907142857127,810.6428571428571
13381,2025-07-15 12:45:00,117185.14,True,H4,117158.57,402.5878571428569,857.9000000000004
13391,2025-07-15 15:15:00,116214.6,False,H4,116179.44,734.8435714285703,1054.5407142857148
13402,2025-07-15 18:00:00,117067.13,False,H1,117067.34,536.2857142857132,1015.8971428571427
13420,2025-07-15 22:30:00,117665.45,True,H4,117642.27,374.9971428571412,1048.4485714285704
13422,2025-07-15 23:00:00,117815.74,True,H1,117786.27,351.5878571428569,1044.3185714285707
13424,2025-07-15 23:30:00,117815.74,True,H1,117755.93,356.1671428571416,1044.3185714285707
13426,2025-07-16 00:00:00,117442.58,False,H1,117407.38,338.7092857142852,1065.0514285714276
13428,2025-07-16 00:30:00,117941.38,True,H4,117893.65,323.20714285714246,1065.0514285714276
13443,2025-07-16 04:15:00,117496.22,True,H1,117478.38,273.3428571428573,790.9728571428568
13452,2025-07-16 06:30:00,118200.36,True,H4,118235.02,247.8728571428562,692.9457142857146
13455,2025-07-16 07:15:00,118200.36,True,H4,118225.95,251.0250000000004,684.6378571428577
13464,2025-07-16 09:30:00,118775.81,True,H1,118803.11,263.07571428571515,604.567857142857
13466,2025-07-16 10:00:00,119188.42,True,H1,119179.56,264.21857142857334,609.8335714285713
13469,2025-07-16 10:45:00,118678.21,False,H1,118687.72,279.6371428571448,609.8335714285713
13475,2025-07-16 12:15:00,118888.58,True,H1,118857.62,271.26714285714326,531.153571428572
13477,2025-07-16 12:45:00,118590.27,False,H1,118586.3,290.1435714285731,531.153571428572
13496,2025-07-16 17:30:00,119350.99,True,H1,119355.93,560.6528571428591,667.3207142857157
13500,2025-07-16 18:30:00,119794.8,True,H4,119778.62,553.9335714285729,711.5585714285729
13504,2025-07-16 19:30:00,118893.59,False,H1,118921.78,440.7914285714297,741.9292857142874
13508,2025-07-16 20:30:00,119978.15,True,H4,119954.95,458.11357142857327,775.5478571428591
13515,2025-07-16 22:15:00,119216.23,False,H1,119236.61,379.29714285714516,838.1521428571452
13523,2025-07-17 00:15:00,118826.81,True,H1,118844.36,315.63714285714275,832.1007142857167
13530,2025-07-17 02:00:00,118376.88,False,H4,118355.93,359.69142857142805,913.5821428571445
13534,2025-07-17 03:00:00,117966.11,False,H1,117992.16,360.61857142857167,905.5764285714301
13540,2025-07-17 04:30:00,118365.76,True,H1,118353.84,354.77714285714217,869.4650000000007
13547,2025-07-17 06:15:00,118670.71,True,H1,118682.89,270.6292857142856,768.1028571428584
13553,2025-07-17 07:45:00,118352.45,False,H1,118313.12,309.6700000000014,766.8528571428584
13561,2025-07-17 09:45:00,118807.96,True,H4,118779.29,351.5328571428566,724.1914285714291
13566,2025-07-17 11:00:00,118212.56,False,H1,118229.29,303.1992857142842,666.2142857142857
13572,2025-07-17 12:30:00,117942.7,False,H4,117948.51,319.0642857142853,655.9385714285725
13578,2025-07-17 14:00:00,118427.44,True,H1,118458.89,365.36428571428615,700.5635714285735
13585,2025-07-17 15:45:00,118852.8,True,H1,118887.36,439.4585714285723,655.2921428571447
13598,2025-07-17 19:00:00,119841.48,True,H1,119827.08,352.0742857142873,727.6500000000015
13602,2025-07-17 20:00:00,118829.38,False,H1,118795.6,382.62714285714384,773.1407142857154
13634,2025-07-18 04:00:00,119968.22,False,H1,119929.66,407.6621428571411,890.0557142857122
13638,2025-07-18 05:00:00,120526.13,True,H1,120576.41,323.0971428571419,864.7235714285697
13644,2025-07-18 06:30:00,120243.45,False,H1,120283.38,328.1757142857147,873.4478571428554
13646,2025-07-18 07:00:00,120089.84,False,H1,120127.15,330.712142857144,888.1685714285704
13650,2025-07-18 08:00:00,119332.54,False,H4,119280.79,346.4257142857168,925.8671428571417
13693,2025-07-18 18:45:00,117294.39,False,H4,117329.29,390.07142857143066,812.8307142857177
13700,2025-07-18 20:30:00,117129.7,False,H4,117084.56,342.4300000000003,836.3900000000036
13707,2025-07-18 22:15:00,117950.55,True,H1,117937.22,343.34642857143,757.6350000000031
13720,2025-07-19 01:30:00,118075.88,True,H4,118093.79,210.88642857142986,723.1671428571468
13728,2025-07-19 03:30:00,118371.7,True,H1,118367.57,178.1142857142882,670.9800000000042
13733,2025-07-19 04:45:00,118178.31,False,H1,118203.74,162.46142857143008,548.2800000000041
13734,2025-07-19 05:00:00,118153.11,False,H1,118143.91,161.20071428571515,507.12071428571755
13743,2025-07-19 07:15:00,118364.95,True,H1,118341.65,130.4585714285713,446.0550000000013
13752,2025-07-19 09:30:00,118328.64,True,H1,118346.2,127.59500000000116,396.269285714286
13760,2025-07-19 11:30:00,118436.45,True,H4,118443.9,154.92571428571682,349.25214285714384
13783,2025-07-19 17:15:00,117837.22,False,H1,117856.24,239.72714285714133,324.74499999999847
13790,2025-07-19 19:00:00,117772.01,False,H1,117754.14,189.56857142857083,347.0642857142853
13799,2025-07-19 21:15:00,117697.02,False,H1,117714.28,225.89071428571438,390.52071428571384
13804,2025-07-19 22:30:00,117860.56,True,H1,117846.78,236.33857142857283,389.3114285714276
13809,2025-07-19 23:45:00,117873.56,True,H1,117855.4,225.4771428571434,385.78999999999985
13810,2025-07-20 00:00:00,117733.9,False,H1,117715.5,233.45142857142906,392.9164285714287
13813,2025-07-20 00:45:00,117959.84,True,H1,117975.07,199.10142857142844,392.9164285714287
13814,2025-07-20 01:00:00,118045.89,True,H1,118025.8,193.47785714285732,388.56214285714253
13818,2025-07-20 02:00:00,117915.09,False,H1,117913.23,177.6421428571422,389.40428571428595
13822,2025-07-20 03:00:00,118038.9,True,H1,118019.67,172.42071428571217,402.3471428571429
13830,2025-07-20 05:00:00,117894.29,False,H1,117902.85,163.79000000000192,348.942857142858
13846,2025-07-20 09:00:00,118024.35,False,H1,118037.61,155.3635714285712,339.30642857142914
13892,2025-07-20 20:30:00,118135.17,False,H1,118133.34,231.18714285714563,412.79999999999876
13947,2025-07-21 10:15:00,118536.93,False,H1,118520.54,275.4199999999993,681.4728571428558
13960,2025-07-21 13:30:00,118582.12,True,H1,118616.5,328.2014285714249,701.9871428571392
13968,2025-07-21 15:30:00,118437.52,False,H1,118462.72,416.89285714285404,710.7735714285664
13973,2025-07-21 16:45:00,117738.71,False,H4,117744.69,428.4021428571411,715.8657142857088
13983,2025-07-21 19:15:00,117052.05,False,H1,117091.98,416.4614285714259,834.6507142857091
13991,2025-07-21 21:15:00,117306.84,True,H1,117268.09,359.32214285714355,805.82571428571
13995,2025-07-21 22:15:00,117430.0,True,H1,117445.95,323.4121428571442,794.4428571428527
14004,2025-07-22 00:30:00,117115.38,False,H1,117086.9,256.1678571428586,783.5964285714248
14008,2025-07-22 01:30:00,117668.81,True,H4,117682.18,362.2357142857145,866.5378571428539
14016,2025-07-22 03:30:00,116953.62,False,H1,116925.82,458.1900000000013,824.4771428571413
14025,2025-07-22 05:45:00,117381.36,True,H1,117342.95,406.6757142857158,820.8278571428569
14033,2025-07-22 07:45:00,117976.8,True,H4,117999.13,408.46500000000066,796.5121428571438
14041,2025-07-22 09:45:00,118361.87,True,H1,118388.19,402.9857142857124,775.3428571428584
14051,2025-07-22 12:15:00,119248.26,True,H4,119285.43,255.37499999999585,765.2178571428574
14055,2025-07-22 13:15:00,119248.26,True,H4,119258.95,243.00785714285408,850.5092857142861
14056,2025-07-22 13:30:00,119500.41,True,H1,119511.01,282.643571428569,850.5092857142861
14062,2025-07-22 15:00:00,119248.26,True,H4,119219.49,479.95285714285586,828.1778571428575
14066,2025-07-22 16:00:00,119228.36,True,H1,119250.85,531.2628571428577,820.2457142857155
14069,2025-07-22 16:45:00,118714.81,False,H1,118702.17,562.3957142857149,820.2457142857155
14076,2025-07-22 18:30:00,119270.66,True,H1,119226.94,389.2721428571448,869.3014285714297
14079,2025-07-22 19:15:00,119643.75,True,H4,119664.05,448.79428571428645,871.5121428571438
14091,2025-07-22 22:15:00,119803.47,True,H1,119850.72,316.01642857142826,830.6942857142878
14096,2025-07-22 23:30:00,120061.33,True,H1,120017.47,253.87428571428714,804.3650000000022
14100,2025-07-23 00:30:00,119832.51,False,H1,119849.44,268.5692857142879,799.799285714288
14105,2025-07-23 01:45:00,119514.3,False,H1,119520.27,283.9557142857167,790.2835714285746
14110,2025-07-23 03:00:00,118984.59,False,H1,118975.35,296.9157142857158,730.4492857142884
14126,2025-07-23 07:00:00,118512.32,False,H4,118486.51,215.02928571428492,569.9914285714278
14129,2025-07-23 07:45:00,118371.4,False,H1,118368.81,201.028571428571,569.9914285714278
14134,2025-07-23 09:00:00,118276.57,False,H4,118272.8,217.17928571428533,485.5207142857128
14139,2025-07-23 10:15:00,118276.57,False,H4,118283.96,256.32999999999964,476.6764285714266
14146,2025-07-23 12:00:00,118671.58,True,H4,118696.46,257.33428571428624,500.96571428571355
14157,2025-07-23 14:45:00,118244.35,True,H1,118259.08,361.9928571428588,557.5314285714287
14161,2025-07-23 15:45:00,118671.58,True,H4,118645.46,429.39500000000197,601.8964285714288
14166,2025-07-23 17:00:00,117585.11,False,H1,117583.72,433.83000000000175,653.0471428571431
14170,2025-07-23 18:00:00,118181.98,True,H1,118175.09,440.75642857142935,652.4078571428587
14177,2025-07-23 19:45:00,118466.77,True,H1,118452.66,321.58142857142957,642.472142857145
14178,2025-07-23 20:00:00,118545.88,True,H1,118524.28,313.8792857142856,686.9692857142873
14183,2025-07-23 21:15:00,117588.19,False,H1,117586.86,308.2964285714282,723.3185714285739
14187,2025-07-23 22:15:00,118645.39,True,H4,118657.53,362.0507142857137,750.9671428571465
14194,2025-07-24 00:00:00,118832.46,True,H4,118812.56,318.9407142857152,733.1150000000042
14201,2025-07-24 01:45:00,119212.96,True,H1,119174.21,228.71357142857283,721.981428571432
14221,2025-07-24 06:45:00,117536.67,False,H1,117505.06,362.3342857142842,593.143571428571
14231,2025-07-24 09:15:00,118646.97,True,H4,118646.86,358.8914285714262,668.874999999998
14239,2025-07-24 11:15:00,118646.97,True,H4,118636.62,293.83642857142695,624.3007142857126
14249,2025-07-24 13:45:00,118280.45,False,H1,118264.05,265.6378571428577,618.336428571427
14256,2025-07-24 15:30:00,118884.98,True,H4,118889.18,400.644285714286,714.0099999999978
14264,2025-07-24 17:30:00,119264.25,True,H1,119234.54,413.6371428571448,759.8892857142845
14266,2025-07-24 18:00:00,119373.55,True,H1,119349.72,391.5700000000018,737.4671428571413
14272,2025-07-24 19:30:00,119005.27,False,H1,119043.0,324.1892857142863,736.0264285714262
14274,2025-07-24 20:00:00,118933.88,False,H1,118910.72,299.6171428571428,724.8435714285691
14286,2025-07-24 23:00:00,118354.66,False,H4,118351.84,190.48714285714232,615.8442857142842
14288,2025-07-24 23:30:00,118354.66,False,H4,118339.08,193.60285714285732,615.8442857142842
14290,2025-07-25 00:00:00,118168.41,False,H4,118172.77,214.52071428571384,624.0778571428558
14298,2025-07-25 02:00:00,117199.06,False,H1,117194.93,284.72857142857123,673.0192857142839
14307,2025-07-25 04:15:00,115349.0,False,H4,115310.59,395.3042857142874,696.940714285712
14310,2025-07-25 05:00:00,115349.0,False,H4,115382.07,467.01571428571646,691.403571428569
14315,2025-07-25 06:15:00,115349.0,False,H4,115336.39,449.2942857142885,651.1235714285691
14319,2025-07-25 07:15:00,115560.33,True,H1,115579.4,406.00714285714537,677.4064285714267
14320,2025-07-25 07:30:00,115214.66,False,H1,115208.82,407.99071428571705,677.4064285714267
14321,2025-07-25 07:45:00,115349.0,False,H4,115333.09,438.1335714285742,677.4064285714267
14331,2025-07-25 10:15:00,116170.62,True,H4,116164.69,490.1571428571427,773.5235714285706
14336,2025-07-25 11:30:00,116565.87,True,H1,116555.82,410.1278571428546,785.1685714285704
14346,2025-07-25 14:00:00,115604.03,False,H1,115639.34,422.84499999999906,903.893571428569
14354,2025-07-25 16:00:00,115886.57,True,H1,115903.12,498.9292857142864,914.1735714285699
14360,2025-07-25 17:30:00,116256.51,True,H1,116293.09,425.5535714285735,868.5992857142846
14362,2025-07-25 18:00:00,116424.83,True,H1,116465.5,393.83500000000225,828.8964285714277
14366,2025-07-25 19:00:00,116684.65,True,H4,116712.41,318.69071428571624,814.8299999999987
14373,2025-07-25 20:45:00,117081.86,True,H4,117089.63,297.23714285714334,845.0135714285706
14376,2025-07-25 21:30:00,117081.86,True,H4,117085.52,288.63642857142776,789.4399999999981
14395,2025-07-26 02:15:00,117602.45,True,H1,117606.59,197.76285714285663,663.7485714285701
14406,2025-07-26 05:00:00,117437.29,False,H1,117463.57,153.30071428571267,442.3199999999987
14407,2025-07-26 05:15:00,117578.18,True,H1,117577.05,147.38928571428445,442.3199999999987
14417,2025-07-26 07:45:00,117358.18,False,H1,117365.74,82.53500000000142,369.90142857142826
14421,2025-07-26 08:45:00,117593.58,True,H4,117608.34,84.83214285714244,354.1349999999989
14424,2025-07-26 09:30:00,117593.58,True,H4,117582.75,90.28357142857256,321.44357142857086
14446,2025-07-26 15:00:00,118008.43,False,H1,118006.5,155.75214285714588,292.7364285714284
14456,2025-07-26 17:30:00,118056.6,False,H1,118041.64,152.45714285714348,264.2721428571427
14463,2025-07-26 19:15:00,118170.61,True,H1,118156.81,102.09428571428414,277.7464285714273
14467,2025-07-26 20:15:00,117986.6,False,H4,117987.18,103.90928571428542,294.46642857142746
14474,2025-07-26 22:00:00,118126.31,True,H1,118128.91,124.83142857142853,304.37357142857115
14482,2025-07-27 00:00:00,117911.23,False,H4,117922.81,128.77071428571384,264.84857142857174
14492,2025-07-27 02:30:00,118251.02,True,H1,118237.45,123.93142857143019,273.49785714285724
14504,2025-07-27 05:30:00,118315.36,True,H1,118309.16,123.86928571428871,239.048571428573
14518,2025-07-27 09:00:00,117992.17,False,H1,117994.31,124.07428571428838,240.51642857143244
14536,2025-07-27 13:30:00,118175.81,True,H1,118180.86,133.39357142856898,236.16071428571533
14564,2025-07-27 20:30:00,118906.62,False,H1,118891.07,213.55000000000186,356.1385714285706
14616,2025-07-28 09:30:00,118778.88,False,H4,118787.62,230.2764285714272,485.0371428571431
14626,2025-07-28 12:00:00,118914.06,True,H1,118931.83,226.97357142856865,446.8892857142834
14629,2025-07-28 12:45:00,118914.06,True,H1,118887.72,229.30357142856832,446.8892857142834
14633,2025-07-28 13:45:00,118501.13,False,H4,118484.16,302.5964285714269,480.344999999997
14647,2025-07-28 17:15:00,118025.28,False,H1,118053.98,325.11499999999796,483.44357142856876
14687,2025-07-29 03:15:00,118399.42,True,H4,118371.52,315.6071428571387,592.1649999999956
14697,2025-07-29 05:45:00,118875.68,True,H4,118879.27,222.06714285714094,548.8299999999965
14701,2025-07-29 06:45:00,118875.68,True,H4,118850.38,202.37142857142732,546.6292857142814
14713,2025-07-29 09:45:00,118800.83,False,H1,118827.95,219.8599999999985,506.58785714285165
14720,2025-07-29 11:30:00,118481.25,False,H4,118460.53,222.5028571428567,497.8871428571396
14730,2025-07-29 14:00:00,118182.03,False,H4,118162.4,311.34642857143,521.7957142857101
14746,2025-07-29 18:00:00,117643.58,False,H1,117641.99,348.39928571428754,527.211428571427
14749,2025-07-29 18:45:00,117643.58,False,H1,117656.75,306.6678571428586,527.211428571427
14751,2025-07-29 19:15:00,117512.34,False,H1,117485.42,320.6050000000011,547.3142857142842
14763,2025-07-29 22:15:00,117724.99,True,H1,117756.85,365.7785714285731,588.9607142857141
14766,2025-07-29 23:00:00,117925.5,True,H1,117892.05,316.33857142857283,590.9571428571435
14771,2025-07-30 00:15:00,117754.09,False,H1,117759.03,227.2000000000033,585.5057142857144
14781,2025-07-30 02:45:00,118044.98,True,H4,118075.35,254.71857142857334,578.0557142857142
14784,2025-07-30 03:30:00,118195.37,True,H1,118210.71,238.596428571429,566.7521428571428
14791,2025-07-30 05:15:00,118004.82,False,H1,118015.85,210.61857142857167,498.5328571428576
14796,2025-07-30 06:30:00,118309.26,True,H4,118321.8,187.61500000000004,464.6771428571436
14834,2025-07-30 16:00:00,117861.61,False,H1,117862.41,395.9442857142848,559.7092857142873
14842,2025-07-30 18:00:00,117667.31,False,H1,117703.65,332.36714285714487,645.8750000000031
14847,2025-07-30 19:15:00,116518.23,False,H1,116521.06,397.77500000000356,717.4300000000023
14853,2025-07-30 20:45:00,117232.06,True,H1,117226.49,454.8507142857135,723.212857142859
14857,2025-07-30 21:45:00,117398.93,True,H1,117378.57,416.7964285714271,728.8200000000007
14858,2025-07-30 22:00:00,117394.9,True,H1,117395.34,390.1385714285706,710.2492857142851
